HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,,,Input.imgurl0,Input.imgurl1,Input.imgurl2,Input.imgurl3,Input.imgurl4,Input.theme0,Input.theme1,Input.theme2,Input.theme3,Input.theme4,Input.word0,Input.word1,Input.word2,Input.word3,Input.word4,Answer.comments,Answer.ques0,Answer.ques1,Answer.ques2,Answer.ques3,Answer.ques4
38RHULDV9YFOOD1J7MWAEODEWO9IWO,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3OS4RQUCR9FFD3ZC1QZVCXJQENFFB8,A1WH32GYQOHIRQ,Submitted,Thu Feb 14 22:15:31 PST 2019,Thu Feb 14 22:17:08 PST 2019,Sun Feb 17 22:17:08 PST 2019,,,,97,100% (47/47),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/technology_computer/harddrive.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/zoo/panda.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/wedding_love_rings/marriage.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/driving_road_signs/car.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/computer/mouse.png,technology-computer,zoo,wedding-love-rings,driving-road-signs,computer,harddrive,panda,marriage,car,mouse,Let us know your thoughts..,harddrive,panda,marriage,car,movie
38RHULDV9YFOOD1J7MWAEODEWO9IWO,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3P4RDNWND5655DZEQQIXDIFV2KFIJM,ABXFBTOL7FR1R,Submitted,Thu Feb 14 21:53:23 PST 2019,Thu Feb 14 21:55:23 PST 2019,Sun Feb 17 21:55:23 PST 2019,,,,120,0% (0/0),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/technology_computer/harddrive.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/zoo/panda.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/wedding_love_rings/marriage.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/driving_road_signs/car.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/computer/mouse.png,technology-computer,zoo,wedding-love-rings,driving-road-signs,computer,harddrive,panda,marriage,car,mouse,Let us know your thoughts..,harddrive,panda,marriage,car,mouse
38RHULDV9YFOOD1J7MWAEODEWO9IWO,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3X3OR7WPZZ0IBXB1KPIJG8Y93DFL8J,A29SMGPDP7K9NU,Submitted,Thu Feb 14 21:57:49 PST 2019,Thu Feb 14 22:36:20 PST 2019,Sun Feb 17 22:36:20 PST 2019,,,,2311,100% (1/1),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/technology_computer/harddrive.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/zoo/panda.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/wedding_love_rings/marriage.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/driving_road_signs/car.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/computer/mouse.png,technology-computer,zoo,wedding-love-rings,driving-road-signs,computer,harddrive,panda,marriage,car,mouse,Let us know your thoughts..,harddrive,panda,marriage,car,mouse
3PMR2DOWOO103NNKQW7XUNQI79445E,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3L4PIM1GQTG8T1XW2DD91XVA2KVRYH,A1V1JNPU0KOA3X,Submitted,Thu Feb 14 17:57:06 PST 2019,Thu Feb 14 18:15:49 PST 2019,Sun Feb 17 18:15:49 PST 2019,,,,1123,100% (6/6),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/technology_computer/harddrive.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/zoo/panda.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/wedding_love_rings/marriage.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/driving_road_signs/car.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/computer/mouse.png,technology-computer,zoo,wedding-love-rings,driving-road-signs,computer,harddrive,panda,marriage,car,mouse,Let us know your thoughts..,harddrive,panda,marriage,car,mouse
3YGE63DIN8XDHIK33W748KDIAUT0WC,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,378XPAWRUCDU4KWAWK5KKJCCCXLIA6,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:51:21 PST 2019,Thu Feb 14 22:02:47 PST 2019,Sun Feb 17 22:02:47 PST 2019,,,,686,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/birds_tropical/parrot.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/difficult_study_read_learning/test.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/dogs_animals/puppy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/strong_power_brave_courageous/hero.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/food_dessert/icecream.png,birds-tropical,difficult-study-read-learning,dogs-animals,strong-power-brave-courageous,food-dessert,parrot,test,puppy,hero,icecream,Let us know your thoughts..,parrot,feet,puppy,hero,icecream
3YGE63DIN8XDHIK33W748KDIAUT0WC,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,37TRT2X24QRVI5L8KGQGRVBI7UXJBG,AGA1PIIWM8I8D,Submitted,Thu Feb 14 22:50:01 PST 2019,Thu Feb 14 23:01:09 PST 2019,Sun Feb 17 23:01:09 PST 2019,,,,668,100% (520/520),100% (3/3),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/birds_tropical/parrot.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/difficult_study_read_learning/test.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/dogs_animals/puppy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/strong_power_brave_courageous/hero.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/food_dessert/icecream.png,birds-tropical,difficult-study-read-learning,dogs-animals,strong-power-brave-courageous,food-dessert,parrot,test,puppy,hero,icecream,Let us know your thoughts..,parrot,tent,puppy,hero,icecream
3YGE63DIN8XDHIK33W748KDIAUT0WC,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3F1567XTNW5TGZAOHMWTXQSEXPKQ92,A1ODGBU73JE8S,Submitted,Thu Feb 14 21:54:05 PST 2019,Thu Feb 14 21:57:40 PST 2019,Sun Feb 17 21:57:40 PST 2019,,,,215,100% (15/15),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/birds_tropical/parrot.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/difficult_study_read_learning/test.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/dogs_animals/puppy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/strong_power_brave_courageous/hero.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/food_dessert/icecream.png,birds-tropical,difficult-study-read-learning,dogs-animals,strong-power-brave-courageous,food-dessert,parrot,test,puppy,hero,icecream,Let us know your thoughts..,parrot,test,puppy,hero,icecream
3YGE63DIN8XDHIK33W748KDIAUT0WC,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3QAVNHZ3EM4WUL4GHN2XCZ44T1GALD,ATR6RB1RULOC0,Submitted,Thu Feb 14 21:58:20 PST 2019,Thu Feb 14 22:05:58 PST 2019,Sun Feb 17 22:05:58 PST 2019,,,,458,100% (2291/2291),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/birds_tropical/parrot.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/difficult_study_read_learning/test.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/dogs_animals/puppy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/strong_power_brave_courageous/hero.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/food_dessert/icecream.png,birds-tropical,difficult-study-read-learning,dogs-animals,strong-power-brave-courageous,food-dessert,parrot,test,puppy,hero,icecream,Let us know your thoughts..,parrot,feet,furry,hero,icecream
371QPA24C2OLWQ1R4A6TZ5PTBSG1TP,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3PH3VY7DJLXD6NONXTPY23CT0T8ZWD,A8VFIXE5FL8C6,Submitted,Thu Feb 14 16:56:10 PST 2019,Thu Feb 14 17:39:47 PST 2019,Sun Feb 17 17:39:47 PST 2019,,,,2617,100% (177/177),100% (2/2),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/birds_tropical/parrot.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/difficult_study_read_learning/test.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/dogs_animals/puppy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/strong_power_brave_courageous/hero.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/food_dessert/icecream.png,birds-tropical,difficult-study-read-learning,dogs-animals,strong-power-brave-courageous,food-dessert,parrot,test,puppy,hero,icecream,Let us know your thoughts..,PARROT,TEST,PUPPY,HERO,ICECREAM
3E9ZFLPWOYS3DD69HRSWG7RL5QFIXH,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3J2UYBXQQLCIAN3R2HZ2YAAUUKF064,A1ODGBU73JE8S,Submitted,Thu Feb 14 21:53:39 PST 2019,Thu Feb 14 21:55:17 PST 2019,Sun Feb 17 21:55:17 PST 2019,,,,98,100% (15/15),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/festivals_broadway_emotions/music.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/technology/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/music/microphone.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/internet_information/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/study.png,festivals-broadway-emotions,technology,music,internet-information,education,music,computer,microphone,computer,study,Let us know your thoughts..,music,computer,microphone,computer,study
3E9ZFLPWOYS3DD69HRSWG7RL5QFIXH,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3QL2OFSM96IAB04ZDEE3VMYHYZ0NCT,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:49:35 PST 2019,Thu Feb 14 21:59:28 PST 2019,Sun Feb 17 21:59:28 PST 2019,,,,593,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/festivals_broadway_emotions/music.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/technology/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/music/microphone.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/internet_information/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/study.png,festivals-broadway-emotions,technology,music,internet-information,education,music,computer,microphone,computer,study,Let us know your thoughts..,music,computer,microphone,computer,study
3E9ZFLPWOYS3DD69HRSWG7RL5QFIXH,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3Y54SXRO1LL4S7QJW1LFYRQFUHTUTB,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:51:34 PST 2019,Thu Feb 14 22:04:11 PST 2019,Sun Feb 17 22:04:11 PST 2019,,,,757,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/festivals_broadway_emotions/music.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/technology/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/music/microphone.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/internet_information/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/study.png,festivals-broadway-emotions,technology,music,internet-information,education,music,computer,microphone,computer,study,Let us know your thoughts..,music,computer,microphone,computer,study
3E9ZFLPWOYS3DD69HRSWG7RL5QFIXH,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:35 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:35 PST 2019,,,3YOH7BII097523PW7IHSTM52PBBKVK,A2658LN9LNAR1D,Submitted,Thu Feb 14 21:53:40 PST 2019,Thu Feb 14 21:54:47 PST 2019,Sun Feb 17 21:54:47 PST 2019,,,,67,100% (1126/1126),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/festivals_broadway_emotions/music.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/technology/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/music/microphone.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/internet_information/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/study.png,festivals-broadway-emotions,technology,music,internet-information,education,music,computer,microphone,computer,study,Let us know your thoughts..,music,computer,microphone,computer,study
32CAVSKPCEP0W3GG4FW341BVU6N1UG,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,32SCWG5HIH4LY47BJ2ESDBB22S9P6I,A377LTGWJKY2IW,Submitted,Thu Feb 14 16:56:14 PST 2019,Thu Feb 14 16:59:04 PST 2019,Sun Feb 17 16:59:04 PST 2019,,,,170,100% (13/13),100% (1/1),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/festivals_broadway_emotions/music.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/technology/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/music/microphone.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/internet_information/computer.png,https://purvaten.github.io/crowd-results/crowd-results-original-education6/education/study.png,festivals-broadway-emotions,technology,music,internet-information,education,music,computer,microphone,computer,study,Thanks!,music,computer,microphone,computer,study
35U0MRQMUJ7L5ACHF74JCJQM1O6VOM,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3DUZQ9U6SMO3QM24CRQUK8WC65QVSE,AGA1PIIWM8I8D,Submitted,Thu Feb 14 23:17:49 PST 2019,Thu Feb 14 23:58:45 PST 2019,Sun Feb 17 23:58:45 PST 2019,,,,2456,100% (520/520),100% (3/3),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/supplements/tab.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fish_waves_boats/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/drinks/water.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/holiday%20decorations/tree.png,supplements,fish-waves-boats,sports,drinks,holiday decorations,tab,ocean,soccer,water,tree,Let us know your thoughts..,tab,ocean,soccer,water,tape
35U0MRQMUJ7L5ACHF74JCJQM1O6VOM,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3I02618YA0660FXCFKCVTHPI5E8PU1,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:51:25 PST 2019,Thu Feb 14 22:03:12 PST 2019,Sun Feb 17 22:03:12 PST 2019,,,,707,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/supplements/tab.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fish_waves_boats/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/drinks/water.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/holiday%20decorations/tree.png,supplements,fish-waves-boats,sports,drinks,holiday decorations,tab,ocean,soccer,water,tree,Let us know your thoughts..,tab,ocean,soccer,water,take
35U0MRQMUJ7L5ACHF74JCJQM1O6VOM,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3IFS6Q0HJIJY4GI4DKRB5J6IY3SSIC,A2VNR6984SDFGQ,Submitted,Thu Feb 14 21:50:57 PST 2019,Thu Feb 14 21:51:35 PST 2019,Sun Feb 17 21:51:35 PST 2019,,,,38,99% (149/150),100% (3/3),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/supplements/tab.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fish_waves_boats/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/drinks/water.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/holiday%20decorations/tree.png,supplements,fish-waves-boats,sports,drinks,holiday decorations,tab,ocean,soccer,water,tree,Let us know your thoughts..,tab,ocean,soccer,water,true
35U0MRQMUJ7L5ACHF74JCJQM1O6VOM,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3NJM2BJS4W6AELGCTTRVZB3CYE1PCR,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:49:40 PST 2019,Thu Feb 14 22:03:14 PST 2019,Sun Feb 17 22:03:14 PST 2019,,,,814,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/supplements/tab.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fish_waves_boats/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/drinks/water.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/holiday%20decorations/tree.png,supplements,fish-waves-boats,sports,drinks,holiday decorations,tab,ocean,soccer,water,tree,Let us know your thoughts..,tab,ocean,soccer,water,time
3BJKPTD2QCC9PV0824L85W76FQ9RTA,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 16:56:04 PST 2019,1,BatchId:3532956,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 16:56:04 PST 2019,,,3GGAI1SQEVY4TIJZ1DZ3I79HT99CM1,A26NGLGGFTATVN,Submitted,Thu Feb 14 16:56:15 PST 2019,Thu Feb 14 16:58:04 PST 2019,Sun Feb 17 16:58:04 PST 2019,,,,109,83% (5/6),75% (3/4),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/supplements/tab.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/fish_waves_boats/ocean.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports/soccer.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/drinks/water.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/holiday%20decorations/tree.png,supplements,fish-waves-boats,sports,drinks,holiday decorations,tab,ocean,soccer,water,tree,Let us know your thoughts..,tab,ocean,soccer,water,tale
3NQUW096N68F2IWHZEJVSKXVFRIL9F,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,354GIDR5ZB6NWCHC0SJLP903HHT003,A1VW8Y7XCV3DRW,Submitted,Thu Feb 14 21:52:08 PST 2019,Thu Feb 14 21:54:17 PST 2019,Sun Feb 17 21:54:17 PST 2019,,,,129,99% (138/140),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/news/television.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/birds/fly.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/love_human_small/baby.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports_competition/trophy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/pie.png,news,birds,love-human-small,sports-competition,cookware,television,fly,baby,trophy,pie,Let us know your thoughts..,information,owl,baby,sports,spy
3NQUW096N68F2IWHZEJVSKXVFRIL9F,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3DZQRBDBSLFJED0LSHKO1D4TFLVS3C,A22DDO8NILSX6O,Submitted,Thu Feb 14 21:49:36 PST 2019,Thu Feb 14 22:00:52 PST 2019,Sun Feb 17 22:00:52 PST 2019,,,,676,100% (111/111),100% (4/4),100% (1/1),https://purvaten.github.io/crowd-results/crowd-results-original-final/news/television.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/birds/fly.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/love_human_small/baby.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports_competition/trophy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/pie.png,news,birds,love-human-small,sports-competition,cookware,television,fly,baby,trophy,pie,Let us know your thoughts..,television,art,baby,trophy,pike
3NQUW096N68F2IWHZEJVSKXVFRIL9F,3VUPA8U9XY03TDD2ACSRXQ7J959XFU,Identify the word in the doodle,Identify the word in the doodle (a sequence of icons which resemble the letters of the word),"doodle, letters, cliparts, words, icons",$0.25,Thu Feb 14 21:48:36 PST 2019,4,BatchId:3533157,OriginalHitTemplateId:928390876,,3600,259200,Sun Feb 24 21:48:36 PST 2019,,,3EG49X351UCQ7D925TO97OX54RZX6V,A2DWSKGD9RNKMJ,Submitted,Thu Feb 14 21:51:09 PST 2019,Thu Feb 14 21:59:38 PST 2019,Sun Feb 17 21:59:38 PST 2019,,,,509,100% (96/96),0% (0/0),0% (0/0),https://purvaten.github.io/crowd-results/crowd-results-original-final/news/television.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/birds/fly.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/love_human_small/baby.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/sports_competition/trophy.png,https://purvaten.github.io/crowd-results/crowd-results-original-final/cookware/pie.png,news,birds,love-human-small,sports-competition,cookware,television,fly,baby,trophy,pie,Let us know your thoughts..,television,caw,baby,frotsy,pie
